index,Final Avg,Final Exam Avg,HW Avg,TC Avg,ig Avg,metrology Avg,ng Avg,sootv Avg,stand Avg,termodin Avg,БП Avg,ДЗ Avg,ДР Avg,Дз1 Avg,Дз2 Avg,З Avg,ИЗ Avg,ИТ Avg,КЗ Avg,ПЗ Avg,Практ Avg,РТ Avg,Т Avg,ТЗ Avg,Тест Avg,УЗ Avg
0,0.0,0.0,9.546932124467936e-09,2.8477380980239975e-06,0.0,0.0,2.9876914280695707e-06,0.0,0.0,1.8799114030097296e-06,0.0,3.4558769038248542e-06,1.8374409080123384e-06,4.015068575579995e-06,0.0,0.0,0.0011237852662499999,0.0,0.0,0.0,1.2567585757956212e-06,0.0,6.720854222340893e-06,0.00900654463417809,0.0005397168844945932,0.11410412512359176
1,0.14700276902175077,0.0038302429150000004,9.546932124467936e-09,0.04380168621564521,0.004670059973500001,0.5298557934168568,0.005776862342872785,0.45070558406551386,0.46707692807976253,1.8799114030097296e-06,0.049919444443499994,0.049603813296314206,1.3715405526755838e-06,4.015068575579995e-06,0.0,0.035939144059299995,0.0,0.02678333333333334,0.0,0.0,0.000778075259621442,0.0,0.0808226769618203,1.1150787372760571e-06,1.7530328167730173e-09,0.000245649570024493
2,0.07079910738400004,0.012336614380000003,0.023984620171886968,2.8408177657943966e-06,0.001784196128,0.011901214569076921,1.4477120848838024e-06,0.0,0.0,1.8799114030097296e-06,0.0,0.0019335085578468289,1.4444321194380925e-06,4.015068575579995e-06,0.006550000000000001,0.0,0.0,0.015366666666666664,0.06629791667199995,0.0,0.00393550615749306,0.0,0.014747847023173907,0.12227578240701438,0.003472496236333332,0.11685347588317173
3,0.0,0.0,9.546932124467936e-09,0.010339133226891109,0.0,0.0,0.000536886535968725,0.0,0.0,1.8799114030097296e-06,0.47523227508923704,0.3866360342631337,1.8374409080123384e-06,4.015068575579995e-06,0.0,0.00090345369,0.0,0.006,0.0,0.0,0.0018365057576659395,0.0,0.4795342779078839,0.0011112253975149725,1.7530328167730173e-09,0.000812981206700523
4,0.0,0.0,0.0030000095379321247,2.8408177657943966e-06,0.0,0.0,2.860398239342248e-06,0.0,0.0,1.8799114030097296e-06,0.0,0.007265685211470798,0.005381139035703182,3.784549413097302e-06,0.008,0.0,0.0,0.00065,0.0,0.0,0.00215333039257986,0.0,0.0032851293443556958,9.667906917231584e-05,0.0005538461544,0.0007646070138501199
5,0.0,0.0004166666665,9.546932124467936e-09,0.002538949669895027,0.0,0.0,2.4545775117478255e-06,0.0,0.0,1.8799114030097296e-06,0.5128946207957394,0.428971300126789,1.7548042022653974e-06,4.015068575579995e-06,0.002,0.00014747390133333332,0.0,0.0,0.0,0.0,1.1494321717378452e-06,0.0,0.4783997141211013,1.9101862121548693e-06,1.7530328167730173e-09,5.317700650798365e-06
6,0.009299895833333334,0.027017628818905536,9.546932124467936e-09,0.2315445990139423,0.0,0.09199502152318066,0.0003090686255252131,0.05126143496759087,0.0712670341931278,1.8799114030097296e-06,0.000444444444,0.014346942597247832,1.8374409080123384e-06,4.015068575579995e-06,0.0,0.16790742793317756,0.0,0.21410519558219557,0.0,0.0,0.0010135373570196017,0.0,0.044573942577477335,3.03502966284667e-05,1.7530328167730173e-09,0.00031743845528064095
7,0.0,0.0,9.546932124467936e-09,0.00013649547681916216,0.0,0.0,2.6109219279454263e-06,0.0,0.0,1.8799114030097296e-06,0.031413227510571434,0.02001305951118842,1.8374409080123384e-06,4.015068575579995e-06,0.002,0.0,0.0016666666666666666,0.38165054563492057,0.0,0.0,0.03031518959797866,0.0,0.030622092910960026,1.9340586116127315e-06,1.7530328167730173e-09,0.000520192563667047
8,0.6730996247408083,0.0015,9.546932124467936e-09,2.4750199910672555e-06,0.0,0.862198344162968,2.9698961683653933e-06,0.8276400348630447,0.7475533603119608,1.8799114030097296e-06,0.0,0.00032364634745918027,0.00037714383676681684,4.015068575579995e-06,0.004,0.0,0.01276190476,0.009329999999999998,0.0027579861108333334,0.0,0.003123120353614882,0.0,0.00010355645423083981,0.008193721471753347,0.0006837606758333333,0.05275928191880914
9,0.0020250000000000003,0.0,0.005687365873478481,2.840358623141812e-06,0.0,0.0,2.8561720717535725e-06,0.0,0.0,1.8799114030097296e-06,0.009787345678916665,0.0021173523909696415,0.006241234535391447,4.015068575579995e-06,0.0,0.001,0.003455525078333333,0.009683110805860807,0.001802083333,0.07633627593191665,0.0027237516014464525,0.0,0.0016587436744691353,0.010335808990589975,0.11969092202653775,0.008873914218372112
10,0.0,0.00768256578975,0.007000009518932115,2.840358623141812e-06,0.0,0.08916842106299976,9.834101662078338e-05,0.0,0.0,1.8799114030097296e-06,0.0,6.620170123360714e-05,1.6662198450422247e-06,4.015068575579995e-06,0.0039,0.0,0.5132965785116306,0.001,0.0048833333340000005,0.0,3.861550431723405e-05,0.0,6.636098641383837e-06,0.008707167711712482,0.008947496609996752,0.43674469683427025
11,0.010325000000000004,0.0821198985063913,9.546932124467936e-09,0.30232883123706206,0.0009420530429999999,0.0972766081958334,2.186028356117902e-06,0.05721527147526664,0.06265261037695238,1.8799114030097296e-06,0.01944907407158333,0.08987348851251785,1.3715405526755838e-06,4.015068575579995e-06,0.0,0.2206120631443907,0.0,0.016388333332999997,0.0,0.0,5.633118835638088e-05,0.0,0.11070601102224328,1.6795370292493097e-06,1.7530328167730173e-09,0.00028187822140682007
12,0.3430239963763321,0.0073060744842083315,9.546932124467936e-09,2.5620605116900096e-06,0.32844231911097643,0.0,0.31448277111473333,0.0,0.0,1.8799114030097296e-06,0.18419444444133334,0.19721814813809987,0.00018910767008409093,4.015068575579995e-06,0.0,0.0,0.0,0.030538166666666665,0.01433072916625,0.0,0.0181917854886101,0.0,0.2290037075821424,0.012892150875738494,0.0026285277782784446,0.02011879088825029
13,0.0,0.0,9.546932124467936e-09,7.732417835112833e-07,0.0,0.0,0.00014720866561337558,0.0,0.0,1.8799114030097296e-06,0.6852047618704296,0.5915851574063142,1.8374409080123384e-06,4.015068575579995e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.239664292078758e-06,0.0,0.6712746817724515,1.2274450773190934e-06,1.7530328167730173e-09,5.33003308858696e-06
14,0.0,0.019098958333333336,9.546932124467936e-09,1.6407833035167838e-06,0.0,0.0,2.9745066947687667e-06,0.0,0.0,1.8799114030097296e-06,0.42839999996700173,0.47186280553909155,1.7548042022653974e-06,4.015068575579995e-06,0.0,0.0,0.0,0.00552,0.019197916660199998,0.001466666667,6.793075355818451e-07,0.0,0.4715331704222002,0.012832539880404868,0.001233791211,0.027149465684908468
15,0.0,0.020729166666666667,9.546932124467936e-09,3.418086337136158e-05,0.0,0.0,2.9876914280695707e-06,0.0,0.0,0.05120636698690192,0.03428703704099999,0.07684227948454828,0.00022924206806632027,0.0008684376301637718,0.006619047619047619,0.0,0.0,0.00364,0.005715937498049999,0.0,1.2283279656661133e-06,0.0,0.13698844545914832,0.018234121386438887,7.77625155e-05,0.0004116869583734326
16,0.0123,0.0,9.546932124467936e-09,0.002006685652405963,0.0,0.03696807017400002,2.545202800595874e-06,0.023387360739,0.022538599431000002,1.8799114030097296e-06,0.25284845676127765,0.29782482562234786,1.7548042022653974e-06,4.015068575579995e-06,0.0,0.0011035952997,0.0,0.09574666666566672,0.003427083331,0.0,0.0013375898191896572,0.0,0.30929412061846856,0.000600799377535875,1.7530328167730173e-09,0.0006338548782054013
17,0.0,0.000853658537,9.546932124467936e-09,2.8439273579493834e-06,0.0,0.0,2.9745066947687667e-06,0.0,0.0,1.8799114030097296e-06,0.7865592591696713,0.5335849225012511,1.8374409080123384e-06,4.015068575579995e-06,0.0,0.0,0.0,0.0021799999999999996,0.0,0.0,0.0002966430010065328,0.0,0.6213245678834514,1.934279887300042e-06,1.7530328167730173e-09,5.038420098115241e-06
