index,Final Avg,Final Exam Avg,HW Avg,TC Avg,ig Avg,metrology Avg,ng Avg,sootv Avg,stand Avg,termodin Avg,БП Avg,ДЗ Avg,ДР Avg,Дз1 Avg,Дз2 Avg,З Avg,ИЗ Avg,ИТ Avg,КЗ Avg,ПЗ Avg,Практ Avg,РТ Avg,Т Avg,ТЗ Avg,Тест Avg,УЗ Avg
0,0.0,0.0,0.0,3.949643177517771e-06,0.0,0.0,0.01930321144481219,3.465229448015852e-08,0.0,1.7277421222992016e-06,0.0,3.908536495009828e-06,0.020520471215406705,3.9992138651310965e-06,0.0,0.0,0.025102043680633325,0.0,0.00017968749975,0.0,1.863427239694225e-06,0.0,7.10562123033821e-06,0.0031679175219034073,4.848333412566708e-08,0.06683725182623391
1,0.10829006860500602,0.008966830013303246,0.0,0.07584564409046803,0.04353254071663094,0.25296701428358903,0.03627272164913365,0.15210989983560577,0.18537242008347873,1.7277421222992016e-06,0.025384567905666667,0.024290518640616668,2.2171381637640436e-06,3.9992138651310965e-06,0.0,0.14931526059791697,0.0,0.12201033760683744,0.0,0.0,0.00010353125183341197,0.0,0.06182214057847075,1.3743562110642998e-06,0.0009914166849573284,0.00016590822709699029
2,0.06902241765833336,0.012475160257500001,0.028981410245999997,3.9110333241197905e-06,0.004386148814666667,0.18682105254000111,0.004904299500486902,3.465229448015852e-08,0.0,1.7277421222992016e-06,0.0,3.908536495009828e-06,2.3232910522116574e-06,3.9992138651310965e-06,0.02525,0.0,0.001854239256,0.06309125,0.05086180555766664,0.0,0.000588231606052142,0.0,0.0011760813110587934,0.07837976675709528,0.004648656855999996,0.0758378310748823
3,0.0,0.0,0.0,0.0005027820302856145,0.0,0.0,2.8009457097812443e-05,3.465229448015852e-08,0.0,1.7277421222992016e-06,0.40937275128538053,0.35284231580324815,2.2297304772523014e-06,3.9992138651310965e-06,0.0,0.0,0.0,0.0012600000000000003,0.0,0.0,6.008093779003761e-05,0.0,0.4159723702813055,0.0003923335455777278,3.1269544715447156e-09,0.0011199602859040324
4,0.0030250000000000003,0.0,0.0001349999998,3.9286572153395625e-06,0.000892098064,0.0,3.727001720022552e-06,2.1849648477163326e-08,0.0,1.7277421222992016e-06,0.0,0.0051065246236965825,0.012680743192460852,3.7761761795158346e-06,0.003,0.0,0.0,0.0028113333333333337,0.0,0.0,0.000718680014717057,0.0,7.013140491698194e-06,0.00015436335233331397,0.00041832091995447156,0.0015365962913319634
5,0.0,0.002789682540416667,0.0,0.0031747139154682438,0.0006031858763571428,0.0,0.0016921887909331433,3.465229448015852e-08,0.0,1.7277421222992016e-06,0.4298074073720009,0.3789271482866998,2.180267133419808e-06,3.9992138651310965e-06,0.003,0.005561872850285714,0.0,0.005053333333333333,0.0034135416655,0.0,1.541410643157701e-06,0.0,0.4441086512385785,0.0026503626966359246,3.1269544715447156e-09,0.00043642576992296446
6,0.020952182866108997,0.024552771934378395,0.0,0.06964772322113465,0.0034990539496666663,0.09982990075077007,0.0011175212469525435,0.06229007060998444,0.06781155990978165,1.7277421222992016e-06,0.001861111111333333,0.007151892410379191,2.329723016620383e-06,3.9992138651310965e-06,0.0,0.0630478291083173,0.0,0.22421144171594154,0.0,0.0,4.789920926603633e-05,0.0,0.04081951922297567,0.0005501502921192977,3.1269544715447156e-09,0.00037633305599930986
7,0.0,0.0013109756099999998,0.0,0.0014488459499329479,0.0,0.0004,3.3307359240036173e-06,3.465229448015852e-08,0.0,1.7277421222992016e-06,0.017820679010850007,0.021901359169920195,2.329723016620383e-06,3.9992138651310965e-06,0.0,0.002780808538190477,0.0,0.2765139523809523,0.0,0.0,0.0011306389333056888,0.0,0.030514020977246977,2.8998665140602995e-05,3.1269544715447156e-09,0.000833987287129602
8,0.5700685416666651,0.037750681084,0.0,1.6248084164610452e-06,0.0,0.671745590660969,3.854252234954934e-06,0.6259647621289738,0.5711029403462331,1.7277421222992016e-06,0.0,0.0009788785964078743,2.5747499223266515e-05,3.9992138651310965e-06,0.007,0.00011935131199999999,0.004892857142,0.0038816666666666665,0.026777425597238096,0.0015999999999999999,0.026990665159009972,0.0,0.0002371017068462257,0.048009763863474796,0.0019873934997544705,0.08094915191154282
9,0.0,0.004,0.008421359148716653,3.9286572153395625e-06,0.0,0.0,3.854718631293584e-06,3.465229448015852e-08,0.0,1.7277421222992016e-06,0.04653425925621666,0.08073226271630377,0.005950816378466362,3.9992138651310965e-06,0.0,0.032,0.000984060058,0.0065899999999999995,0.0020558619253431376,0.12801289859307416,1.4418609344585426e-06,0.0,0.1308937679090175,0.0044505355408469265,0.1367407004315919,0.0067156934516557475
