index,Final Avg,Final Exam Avg,HW Avg,TC Avg,ig Avg,metrology Avg,ng Avg,sootv Avg,stand Avg,termodin Avg,БП Avg,ДЗ Avg,ДР Avg,Дз1 Avg,Дз2 Avg,З Avg,ИЗ Avg,ИТ Avg,КЗ Avg,ПЗ Avg,Практ Avg,РТ Avg,Т Avg,ТЗ Avg,Тест Avg,УЗ Avg
0,0.0,0.0,0.0,0.0,0.0,0.0,0.01930321144481219,0.0,0.0,0.0,0.0,0.0,0.020520471215406705,0.0,0.0,0.0,0.025102043680633325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06683725182623391
1,0.10829006860500602,0.0,0.0,0.07584564409046803,0.0,0.25296701428358903,0.03627272164913365,0.15210989983560577,0.18537242008347873,0.0,0.0,0.024290518640616668,0.0,0.0,0.0,0.14931526059791697,0.0,0.12201033760683744,0.0,0.0,0.0,0.0,0.06182214057847075,0.0,0.0,0.0
2,0.06902241765833336,0.0,0.028981410245999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06309125,0.0,0.0,0.0,0.0,0.0011760813110587934,0.07837976675709528,0.004648656855999996,0.0758378310748823
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40937275128538053,0.35284231580324815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4159723702813055,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012680743192460852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4298074073720009,0.3789271482866998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4441086512385785,0.0,0.0,0.0
6,0.0,0.0,0.0,0.06964772322113465,0.0,0.0,0.0,0.06229007060998444,0.06781155990978165,0.0,0.0,0.0,0.0,0.0,0.0,0.0630478291083173,0.0,0.22421144171594154,0.0,0.0,0.0,0.0,0.04081951922297567,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021901359169920195,0.0,0.0,0.0,0.0,0.0,0.2765139523809523,0.0,0.0,0.0,0.0,0.030514020977246977,0.0,0.0,0.0
8,0.5700685416666651,0.0,0.0,0.0,0.0,0.671745590660969,0.0,0.6259647621289738,0.5711029403462331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026990665159009972,0.0,0.0,0.048009763863474796,0.0019873934997544705,0.08094915191154282
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04653425925621666,0.08073226271630377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12801289859307416,0.0,0.0,0.1308937679090175,0.0,0.1367407004315919,0.0067156934516557475
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28643677138853324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008148366835334125,0.32171101336128316
11,0.0,0.21281826144306143,0.0,0.2285977089280588,0.0,0.0,0.0,0.09804342420129186,0.11912706019166634,0.0,0.0,0.014703960320469849,0.0,0.0,0.0,0.22937574982604375,0.0,0.1275361243662911,0.0,0.0,0.0,0.0,0.053574485948571324,0.0,0.0,0.0
12,0.1664945305384429,0.0,0.0,0.0,0.0,0.0,0.17350655261463332,0.0,0.0,0.0,0.326625617277443,0.31765935118878325,0.013393155755204774,0.0,0.0,0.0,0.0,0.25530933333333267,0.0,0.0,0.010192671882204202,0.0,0.33854696522323285,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5052462962830008,0.4858512773632328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5662648884838402,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4765370369950038,0.5096456941546758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5270104927626587,0.008942544820936317,0.0,0.004284051170798283
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05457620694720617,0.0,0.05139778629583342,0.0,0.0,0.0,0.0,0.0,0.03748666666666668,0.0,0.0,0.0,0.0,0.07350428741840824,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016005317248493627,0.0,0.0,0.05687561727656664,0.05859847132474275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05481558752715697,0.0,0.0,0.007768915848351487
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199454283645,0.0,0.0,0.7308796295418926,0.4465417334081007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028932044212990997,0.0,0.5697477146219673,0.0,0.0,0.0
18,0.05076968297333333,0.0,0.0,0.0,0.20214695478543301,0.0,0.17283403529338606,0.0,0.0,0.0,0.0,0.008281255918050833,0.0,0.0,0.0,0.0,0.0,0.035035833333333315,0.0,0.0,0.05795834025786618,0.0,0.020570639377763728,0.0,0.021833272296796193,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548629629611001,0.7454121764944079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7389366667446634,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6511759258841335,0.6725709700232979,0.0,0.0,0.0,0.0,0.026115412940588095,0.6705354166666658,0.0,0.05120254274180834,0.022939303306861898,0.0,0.6570460130247336,0.0,0.008715774786579637,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03987792857142855,0.0,0.0,0.0,0.0,0.0,0.019292407501015428,0.0,0.06543451255955375
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006450990763185617,0.02621464170126624
